setting,q,threshold,n,k,p,CP999,accepted,deployable,label
large/OBQA/Text,0.75,0.0002611875534057617,999,12,6.27107e-11,0.02685,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.8,0.001170039176940918,1064,18,1.15505e-08,0.0329545,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.85,0.008580565452575684,1135,42,0.0224466,0.0576511,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.9,0.04792952537536621,1217,67,0.810458,0.0782129,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.95,0.22272759675979614,1297,102,0.999996,0.104353,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,1.0,Infinity,1364,141,1,0.131184,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/C2C,0.05,0.0,641,1,1.82651e-13,0.0143126,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/C2C,0.1,0.0,641,1,1.82651e-13,0.0143126,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/C2C,0.15,0.0,641,1,1.82651e-13,0.0143126,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/C2C,0.2,0.0,641,1,1.82651e-13,0.0143126,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/C2C,0.25,0.0,641,1,1.82651e-13,0.0143126,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/C2C,0.3,0.0,641,1,1.82651e-13,0.0143126,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/C2C,0.35,0.0,641,1,1.82651e-13,0.0143126,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/C2C,0.4,0.0,641,1,1.82651e-13,0.0143126,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
