setting,convention,q,threshold,n,k,p,CP999,accepted,label
medium/OBQA/Text,V2,0.9,0.09535020589828491,1219,262,1,0.253223,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.95,0.22961032390594482,1293,304,1,0.27327,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,1.0,Infinity,1366,348,1,0.292712,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,OFFICIAL,0.05,0.0,601,37,0.914936,0.0978028,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,OFFICIAL,0.1,0.0,601,37,0.914936,0.0978028,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,OFFICIAL,0.15,0.0,601,37,0.914936,0.0978028,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,OFFICIAL,0.2,0.0,601,37,0.914936,0.0978028,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,OFFICIAL,0.25,0.0,601,37,0.914936,0.0978028,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,OFFICIAL,0.3,0.0,601,37,0.914936,0.0978028,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,OFFICIAL,0.35,0.0,601,37,0.914936,0.0978028,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,OFFICIAL,0.4,0.0,601,37,0.914936,0.0978028,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,OFFICIAL,0.45,0.0,601,37,0.914936,0.0978028,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
