population,pair,dataset,split,n,training_labels,refitted_V2,evaluation_role,timing_source,policy,is_original_primary,selection_source,probabilities,selection_counts_RTCA,old_to_V2_selected_correctness_up,old_to_V2_selected_correctness_down,D1_to_V2_selected_correctness_up,D1_to_V2_selected_correctness_down,old_correct,old_accuracy,old_valid,old_invalid,old_gain_over_R,old_harm_vs_R,old_flips,old_zero_gain_flips,old_INVALID_flips,D1_correct,D1_accuracy,D1_valid,D1_invalid,D1_gain_over_R,D1_harm_vs_R,D1_flips,D1_zero_gain_flips,D1_INVALID_flips,V2_correct,V2_accuracy,V2_valid,V2_invalid,V2_gain_over_R,V2_harm_vs_R,V2_flips,V2_zero_gain_flips,V2_INVALID_flips,mean_ms,median_ms,p95_ms,mean_original_router_overhead_ms
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[255, 0, 1, 0]",0.0,0.0,0.0,0.0,238.0,0.9296875,256.0,0.0,1.0,0.0,1.0,0.0,0.0,238.0,0.9296875,256.0,0.0,1.0,0.0,1.0,0.0,0.0,238.0,0.9296875,256.0,0.0,1.0,0.0,1.0,0.0,0.0,294.84292482421876,310.52734599999997,318.44674975,27.990059867187497
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,294.93078518749996,310.60314900000003,318.44674975,27.990059867187497
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,294.93078518749996,310.60314900000003,318.44674975,27.990059867187497
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,294.93078518749996,310.60314900000003,318.44674975,27.990059867187497
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[14, 239, 0, 3]",0.0,0.0,0.0,0.0,240.0,0.9375,256.0,0.0,5.0,2.0,7.0,0.0,0.0,240.0,0.9375,256.0,0.0,5.0,2.0,7.0,0.0,0.0,240.0,0.9375,256.0,0.0,5.0,2.0,7.0,0.0,0.0,1001.015086078125,1037.747356,1333.00689975,27.873347656249997
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.01_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[223, 17, 1, 15]",0.0,0.0,0.0,0.0,242.0,0.9453125,256.0,0.0,5.0,0.0,5.0,0.0,0.0,242.0,0.9453125,256.0,0.0,5.0,0.0,5.0,0.0,0.0,242.0,0.9453125,256.0,0.0,5.0,0.0,5.0,0.0,0.0,344.90953579296877,310.887219,912.01552225,27.873347656249997
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[251, 0, 1, 4]",0.0,0.0,0.0,0.0,238.0,0.9296875,256.0,0.0,1.0,0.0,1.0,0.0,0.0,238.0,0.9296875,256.0,0.0,1.0,0.0,1.0,0.0,0.0,238.0,0.9296875,256.0,0.0,1.0,0.0,1.0,0.0,0.0,295.0701472539062,310.43042249999996,318.402515,27.873347656249997
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[255, 0, 1, 0]",0.0,0.0,0.0,0.0,238.0,0.9296875,256.0,0.0,1.0,0.0,1.0,0.0,0.0,238.0,0.9296875,256.0,0.0,1.0,0.0,1.0,0.0,0.0,238.0,0.9296875,256.0,0.0,1.0,0.0,1.0,0.0,0.0,294.7262126132812,310.43042249999996,318.24891875000003,27.873347656249997
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,294.81407297656244,310.5464515,318.24891875000003,27.873347656249997
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,294.81407297656244,310.5464515,318.24891875000003,27.873347656249997
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,semantic_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_predictions_semantic.npz,,"[256, 0, 0, 0]",0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.92578125,256.0,0.0,0.0,0.0,0.0,0.0,0.0,294.81407297656244,310.5464515,318.24891875000003,27.873347656249997
panel,large,arc,train,256,old_scoring,False,train_in_sample_diagnostic,original_P2_10_same_job,train_frozen_mixture,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_mixture_receipt.json,"[0.9440197330402827, 0.05598026695971725, 0.0, 0.0]",,0.0,0.0,0.0,0.0,237.16794080087914,0.9264372687534341,256.0000000000001,0.0,0.27990133479858625,0.1119605339194345,0.39186186871802076,0.0,0.0,237.16794080087914,0.9264372687534341,256.0000000000001,0.0,0.27990133479858625,0.1119605339194345,0.39186186871802076,0.0,0.0,237.16794080087914,0.9264372687534341,256.0000000000001,0.0,0.27990133479858625,0.1119605339194345,0.39186186871802076,0.0,0.0,309.5268509414063,315.3026250873867,339.89506637175566,0.0
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,R,False,fixed_action,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,T,False,fixed_action,,"[0, 299, 0, 0]",0.0,0.0,0.0,0.0,274.0,0.9163879598662207,299.0,0.0,10.0,4.0,15.0,1.0,0.0,274.0,0.9163879598662207,299.0,0.0,10.0,4.0,15.0,1.0,0.0,274.0,0.9163879598662207,299.0,0.0,10.0,4.0,15.0,1.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,C,False,fixed_action,,"[0, 0, 299, 0]",11.0,0.0,0.0,0.0,255.0,0.8528428093645485,287.0,12.0,4.0,17.0,23.0,2.0,12.0,266.0,0.8896321070234113,299.0,0.0,4.0,6.0,12.0,2.0,0.0,266.0,0.8896321070234113,299.0,0.0,4.0,6.0,12.0,2.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,A,False,fixed_action,,"[0, 0, 0, 299]",0.0,0.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,1.0,0.0,1.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,1.0,0.0,1.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[20, 279, 0, 0]",0.0,0.0,0.0,0.0,275.0,0.919732441471572,299.0,0.0,10.0,3.0,14.0,1.0,0.0,275.0,0.919732441471572,299.0,0.0,10.0,3.0,14.0,1.0,0.0,275.0,0.919732441471572,299.0,0.0,10.0,3.0,14.0,1.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[271, 28, 0, 0]",0.0,0.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,1.0,0.0,1.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,1.0,0.0,1.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[15, 279, 0, 5]",0.0,0.0,0.0,0.0,275.0,0.919732441471572,299.0,0.0,10.0,3.0,14.0,1.0,0.0,275.0,0.919732441471572,299.0,0.0,10.0,3.0,14.0,1.0,0.0,275.0,0.919732441471572,299.0,0.0,10.0,3.0,14.0,1.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions4,True,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[258, 28, 0, 13]",0.0,0.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,1.0,0.0,1.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,1.0,0.0,1.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[293, 0, 0, 6]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_word.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[21, 276, 2, 0]",0.0,0.0,0.0,0.0,273.0,0.9130434782608695,299.0,0.0,9.0,4.0,14.0,1.0,0.0,273.0,0.9130434782608695,299.0,0.0,9.0,4.0,14.0,1.0,0.0,273.0,0.9130434782608695,299.0,0.0,9.0,4.0,14.0,1.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[260, 35, 4, 0]",0.0,0.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,2.0,1.0,3.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,2.0,1.0,3.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,2.0,1.0,3.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[298, 0, 1, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[19, 275, 2, 3]",0.0,0.0,0.0,0.0,273.0,0.9130434782608695,299.0,0.0,9.0,4.0,14.0,1.0,0.0,273.0,0.9130434782608695,299.0,0.0,9.0,4.0,14.0,1.0,0.0,273.0,0.9130434782608695,299.0,0.0,9.0,4.0,14.0,1.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.01_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[245, 34, 4, 16]",0.0,0.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,2.0,1.0,3.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,2.0,1.0,3.0,0.0,0.0,269.0,0.8996655518394648,299.0,0.0,2.0,1.0,3.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[294, 0, 1, 4]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
full,large,arc,validation,299,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/dev_predictions_semantic.npz,,"[299, 0, 0, 0]",0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.8963210702341137,299.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
